VIBR;4099;61.00
FLUX;87;21.00
TEMP;4460;70.00
UMID;24204;21.00
PRES;13830;14.00
PRES;32281;32.00
UMID;11355;36.00
TEMP;16897;37.00
VIBR;25698;33.00
FLUX;20553;73.00
VIBR;5985;32.00
PRES;18972;96.00
PRES;2637;87.00
VIBR;25476;24.00
UMID;30808;52.00
TEMP;27550;55.00
PRES;31597;36.00
VIBR;22418;97.00
VIBR;9923;5.00
FLUX;29119;61.00
TEMP;27605;87.00
PRES;15312;17.00
UMID;23650;79.00
TEMP;11708;75.00
TEMP;31807;88.00
TEMP;5340;66.00
FLUX;11289;89.00
VIBR;15776;50.00
UMID;21130;14.00
FLUX;6018;72.00
VIBR;23298;28.00
UMID;30289;97.00
TEMP;31349;74.00
UMID;17639;97.00
PRES;30672;13.00
PRES;15582;96.00
FLUX;2717;0.00
VIBR;21491;51.00
VIBR;19558;17.00
UMID;23304;17.00
FLUX;18868;61.00
FLUX;5123;69.00
FLUX;1464;1.00
PRES;6926;79.00
TEMP;20483;65.00
UMID;13519;23.00
VIBR;11744;90.00
FLUX;14012;93.00
TEMP;24866;95.00
TEMP;8089;69.00
UMID;21635;95.00
FLUX;26037;80.00
FLUX;31221;42.00
VIBR;19862;1.00
TEMP;358;73.00
TEMP;5888;92.00
TEMP;20201;41.00
UMID;18337;69.00
FLUX;19787;75.00
TEMP;8657;79.00
FLUX;13936;49.00
TEMP;15133;84.00
FLUX;15633;26.00
TEMP;31129;75.00
TEMP;15289;77.00
UMID;20522;0.00
FLUX;15115;43.00
TEMP;12623;69.00
TEMP;21940;78.00
PRES;11532;67.00
VIBR;19104;31.00
PRES;23040;5.00
PRES;32325;57.00
TEMP;21207;84.00
UMID;21027;38.00
FLUX;2196;17.00
VIBR;9671;35.00
FLUX;16223;21.00
FLUX;5876;92.00
UMID;3810;61.00
FLUX;16067;31.00
UMID;95;71.00
PRES;18391;44.00
PRES;13303;33.00
PRES;24049;97.00
TEMP;9191;63.00
PRES;12691;82.00
VIBR;30626;29.00
PRES;10863;61.00
TEMP;12810;59.00
VIBR;31182;86.00
UMID;11587;23.00
PRES;6720;62.00
FLUX;7112;82.00
VIBR;31783;77.00
TEMP;31188;47.00
TEMP;14086;73.00
PRES;19257;20.00
PRES;9621;12.00
FLUX;311;51.00
UMID;26371;33.00
PRES;16635;12.00
PRES;27135;20.00
TEMP;20162;54.00
PRES;30285;60.00
FLUX;27357;15.00
VIBR;12315;9.00
PRES;17672;46.00
UMID;23633;78.00
TEMP;8139;78.00
UMID;20363;82.00
VIBR;8425;91.00
UMID;31114;25.00
FLUX;27900;83.00
UMID;32053;99.00
TEMP;23515;27.00
UMID;18817;85.00
TEMP;8282;97.00
TEMP;16866;84.00
VIBR;31098;43.00
PRES;17671;18.00
PRES;15409;41.00
TEMP;22297;66.00
TEMP;3150;67.00
PRES;28849;6.00
VIBR;16412;44.00
PRES;1597;52.00
VIBR;32219;65.00
PRES;21397;55.00
TEMP;29483;29.00
FLUX;26085;96.00
PRES;26094;42.00
UMID;21058;77.00
TEMP;7000;13.00
FLUX;4475;62.00
TEMP;32037;19.00
VIBR;10756;27.00
PRES;20011;42.00
UMID;14104;97.00
PRES;30400;58.00
UMID;2137;17.00
VIBR;18092;18.00
PRES;6045;19.00
VIBR;19878;84.00
FLUX;31405;77.00
PRES;27785;33.00
UMID;21781;34.00
TEMP;20666;18.00
VIBR;12893;34.00
PRES;30856;28.00
FLUX;11082;29.00
TEMP;31328;89.00
FLUX;22763;53.00
FLUX;25134;99.00
TEMP;28325;79.00
UMID;24393;6.00
TEMP;28797;65.00
TEMP;687;4.00
PRES;27978;67.00
FLUX;16518;50.00
UMID;31900;26.00
FLUX;6425;77.00
TEMP;3700;96.00
